0,1208471305.0590496,31633322.84416915,3473857.488515723,312013358.622527,76871039.0176646,4628836624.979347,2039855518.1368463,250633982.57639146,231930488.49131304,37238155437.33091
1,131.38623108973326,68.99773120473195,3473857.488515723,49.05067061065086,92.5830210161623,567090.0953145847,95.14953996776944,5079.40111102843,231930488.49131304,47.48616104812173
2,46.405960993999344,54.588779377883775,3473857.488515723,45.27932974498165,67.49764535044977,195.42318410157878,91.0718351998298,5079.40111102843,35217577.04467843,46.07576759559016
3,44.59709092098939,52.312292674521636,267.0186647970323,37.171200056356504,66.62146449082388,99.16782463113063,91.0718351998298,57.03873888363914,122.93829588601615,34.54492239664309
4,42.406422324547954,50.96103103430906,43.52022088524127,31.389335868961673,46.612574521587185,90.49781723793325,83.31369270578205,54.90461179292789,90.40321900132751,29.05408468654404
5,42.406422324547954,46.90502378499664,37.472944381423574,29.27770656697824,20.62554895968412,90.42685324742564,83.31369270578205,42.10939358946144,75.36456606147432,26.829599266740768
6,35.395240421874874,42.66577580993398,35.445195343082354,27.286445478506472,19.87935737507467,90.40521016634439,82.70553544911066,36.14679946634041,74.57912024836712,23.405273141153867
7,25.92357177270176,42.66577580993398,24.506929937192645,23.28949714431159,17.99774178214215,90.39220506946265,69.56629777738277,32.94437358957018,62.27809728940184,22.281380118726332
8,22.3171477642362,26.39378547552559,18.865684718102912,20.25565323997345,16.99517939047105,90.36771846350209,57.351023053665386,30.4927643574162,54.5126290789851,21.94624513665817
9,17.789320322456856,24.62309230843955,18.865684718102912,13.440767244036513,13.825770376569455,90.3550624765291,57.351023053665386,30.4927643574162,50.981894819988845,19.88041569174726
10,17.55620208758192,5.786655323311909,18.614151399095462,11.914835158149236,11.816905694880912,82.32770057835195,37.141168492887815,17.07722229509536,50.25157133569723,19.210956056557823
11,9.78000783428392,5.648969073704531,18.614151399095462,11.43530552093411,10.257840096973704,35.42999896764295,31.217152840462564,13.081369992173473,31.61916068592971,18.722487507503864
12,9.001042646671413,5.648969073704531,15.487000505424678,9.597999436852378,9.126255356005906,25.530354312523183,25.07224684179459,10.48302918483657,25.592393250777477,18.188388886487687
13,8.693511976333657,5.648969073704531,15.271440207257067,9.35338287262519,7.334933791703208,16.499311728439682,25.07224684179459,9.484330844837583,23.14184561422508,10.64182457927435
14,8.08571497218479,5.452768148096976,12.410463322709134,8.502347688189964,7.334933791703208,13.489928437056957,22.398924729174407,8.32160254386127,17.29980370659525,7.668459404561833
15,7.570006044917486,5.440722160102456,11.384427781301438,7.677342494149518,5.744592887725203,11.430588100368908,22.398924729174407,7.621359622490393,12.75367338910089,7.668459404561833
16,7.2654962105925565,5.378223606183392,10.270755383645973,7.677342494149518,5.744592887725203,11.430588100368908,21.794490212582463,6.444364452715096,11.968549530264209,6.5180492214602355
17,6.816089099049337,5.315626947235383,9.827538754310437,5.078498680803548,5.443874536019666,11.092603817388133,20.940875447844256,6.444364452715096,11.358493114598172,6.5180492214602355
18,6.470215048857889,5.303864041448216,9.22175981781419,4.173411685745588,4.795754729264322,8.34204008848678,20.940875447844256,4.907347131259053,11.019935868233175,6.5180492214602355
19,5.545091970788028,5.233669386519768,4.868251083265391,0.6517485750525929,4.290836985227477,8.34204008848678,20.940875447844256,4.907347131259053,10.657897641828777,6.5180492214602355
20,5.545091970788028,5.21516850688489,4.098716242968468,0.6517485750525929,3.714678434441933,8.34204008848678,20.940875447844256,4.79802526561029,10.04612221226137,6.358144212596896
21,5.494556192827949,1.4727723031572633,3.8460690549972223,0.6517485750525929,3.5477461001970694,8.34204008848678,20.21012547990979,3.9718760031311584,9.445773967019921,6.283153504541438
22,4.754446426682974,1.4727723031572633,3.8460690549972223,0.6120611585807121,3.36004479673044,8.22738476810647,17.602271929746742,3.9718760031311584,8.260781072538565,6.283153504541438
23,4.754446426682974,1.4727723031572633,3.7098743167051893,0.6120611585807121,3.0343600561816353,8.149588339917344,17.44891192394897,3.869114138010484,7.375222946288851,5.042748575719968
24,2.7544011813239577,1.4727723031572633,3.6454262162273463,0.6120611585807121,2.7525292611312357,5.963562492394179,16.794118969697212,2.582089759458626,7.130762894090961,5.042748575719968
