0,1208471305.0590496,1208471305.0590496
1,131.38623108973326,131.38623108973326
2,46.405960993999344,46.405960993999344
3,44.59709092098939,44.59709092098939
4,42.406422324547954,42.406422324547954
5,42.406422324547954,42.406422324547954
6,35.395240421874874,35.395240421874874
7,25.92357177270176,25.92357177270176
8,22.3171477642362,22.3171477642362
9,17.789320322456856,17.789320322456856
10,17.55620208758192,17.55620208758192
11,9.78000783428392,9.78000783428392
12,9.001042646671413,9.001042646671413
13,8.693511976333657,8.693511976333657
14,8.08571497218479,8.08571497218479
15,7.570006044917486,7.570006044917486
16,7.2654962105925565,7.2654962105925565
17,6.816089099049337,6.816089099049337
18,6.470215048857889,6.470215048857889
19,5.545091970788028,5.545091970788028
20,5.545091970788028,5.545091970788028
21,5.494556192827949,5.494556192827949
22,4.754446426682974,4.754446426682974
23,4.754446426682974,4.754446426682974
24,2.7544011813239577,2.7544011813239577
25,2.7544011813239577,2.7544011813239577
26,2.7541369835514646,2.7541369835514646
27,2.7307430371762886,2.7307430371762886
28,2.3831633744919785,2.3831633744919785
29,2.2325561520032595,2.2325561520032595
30,2.0438103071565257,2.0438103071565257
31,1.531063341688692,1.531063341688692
32,1.2553468698520778,1.2553468698520778
33,1.2010157161654846,1.2010157161654846
34,1.1822854656669508,1.1822854656669508
35,1.1822854656669508,1.1822854656669508
36,0.9599843459981111,0.9599843459981111
37,0.9599843459981111,0.9599843459981111
38,0.9599843459981111,0.9599843459981111
39,0.9593103065613832,0.9593103065613832
40,0.9307437532049353,0.9307437532049353
41,0.9307437532049353,0.9307437532049353
42,0.929276685107334,0.929276685107334
43,0.9120574305185067,0.9120574305185067
44,0.8786599947142253,0.8786599947142253
45,0.8304723239092496,0.8304723239092496
46,0.8140983689257792,0.8140983689257792
47,0.5408895356682919,0.5408895356682919
48,0.4133688961864762,0.4133688961864762
49,0.34389988537473076,0.34389988537473076
50,0.33834720160056403,0.33834720160056403
51,0.3004320032182572,0.3004320032182572
52,0.23375624729170824,0.23375624729170824
53,0.1971280484503274,0.1971280484503274
54,0.17957248751455884,0.17957248751455884
55,0.15185560575160995,0.15185560575160995
56,0.1295653371033289,0.1295653371033289
57,0.10042836903161403,0.10042836903161403
58,0.08413543000573125,0.08413543000573125
59,0.0744215597897083,0.0744215597897083
60,0.07388714235392399,0.07388714235392399
61,0.06492594159610077,0.06492594159610077
62,0.06260479304853404,0.06260479304853404
63,0.06045528178955654,0.06045528178955654
64,0.05934483382007183,0.05934483382007183
65,0.05827802381597274,0.05827802381597274
66,0.058250557153039326,0.058250557153039326
67,0.0573557009514097,0.0573557009514097
68,0.05538072393518626,0.05538072393518626
69,0.054782779446362014,0.054782779446362014
